ori_mol,backbone,side_chain,label
Fc1ccc(cc1C#CCCCF)[C@]1(N=C(N)N(C)C1=O)c1ccc(OC(F)F)cc1,CN1C(=O)[C@@H](c2ccc(OC(F)F)cc2)N=C1N,FCCCC#Cc1ccccc1F,1
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)N[C@H]([C@H](O)C[NH2+]C1CC1)Cc1ccccc1)C(=O)N[C@H](C)c1ccccc1)C,C[C@@H](NC(=O)c1cc(C=O)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,N[C@@H](Cc1ccccc1)[C@H](O)C[NH2+]C1CC1,1
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)N[C@H]([C@H](O)C[NH2+]C1CC1)Cc1ccccc1)C(=O)N[C@H](C)c1ccccc1)C,C[C@@H](NC(=O)c1cc(C(N)=O)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,O[C@@H](CCc1ccccc1)C[NH2+]C1CC1,1
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)N[C@H]([C@H](O)C[NH2+]C1CC1)Cc1ccccc1)C(=O)N[C@H](C)c1ccccc1)C,CN(c1cc(C(N)=O)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]C2CC2)c1)S(C)(=O)=O,CCc1ccccc1,1
S(=O)(=O)(N(c1cc(ccc1)C(=O)N[C@H]([C@H](O)C[NH2+][C@H](C(=O)NC1CCCCC1)C)Cc1ccccc1)c1ccccc1)C,C[C@H]([NH2+]C[C@@H](O)CCc1ccccc1)C(=O)NC1CCCCC1,CS(=O)(=O)N(c1ccccc1)c1cccc(C(N)=O)c1,1
S(=O)(=O)(N(c1cc(ccc1)C(=O)N[C@H]([C@H](O)C[NH2+][C@H](C(=O)NC1CCCCC1)C)Cc1ccccc1)c1ccccc1)C,C[C@H]([NH2+]C[C@@H](O)[C@H](Cc1ccccc1)NC=O)C(=O)NC1CCCCC1,CS(=O)(=O)N(c1ccccc1)c1ccccc1,1
S(=O)(=O)(N(c1cc(ccc1)C(=O)N[C@H]([C@H](O)C[NH2+][C@H](C(=O)NC1CCCCC1)C)Cc1ccccc1)c1ccccc1)C,CS(=O)(=O)N(c1ccccc1)c1cccc(C(=O)NCCc2ccccc2)c1,C[C@H]([NH2+]CCO)C(=O)NC1CCCCC1,1
O1c2ncc(cc2[C@@H]([NH2+]C[C@@H](O)[C@@H](NC(=O)[C@H](OC)C)Cc2cc3OCOc3cc2)CC12CCC2)CC(C)(C)C,C[NH2+][C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CO[C@H](C)C(=O)N[C@H](CO)Cc1ccc2c(c1)OCO2,1
O1c2ncc(cc2[C@@H]([NH2+]C[C@@H](O)[C@@H](NC(=O)[C@H](OC)C)Cc2cc3OCOc3cc2)CC12CCC2)CC(C)(C)C,CC(C)(C)Cc1cnc2c(c1)[C@@H]([NH2+]C[C@@H](O)[C@@H](N)Cc1ccc3c(c1)OCO3)CC1(CCC1)O2,CO[C@H](C)C=O,1
O1c2ncc(cc2[C@@H]([NH2+]C[C@@H](O)[C@@H](NC(=O)[C@H](OC)C)Cc2cc3OCOc3cc2)CC12CCC2)CC(C)(C)C,CO[C@H](C)C(=O)N[C@@H](Cc1ccc2c(c1)OCO2)[C@H](O)C[NH2+][C@H]1CC2(CCC2)Oc2ncccc21,CC(C)(C)C,1
O1CCCCNc2cc(cc(c2)C(=O)N[C@@H](Cc2cc1ccc2)[C@H](O)C[NH2+]C1(CC1)c1cc(ccc1)C(C)C)COC,COCc1cc2cc(c1)C(=O)N[C@H]([C@@H](C)O)Cc1cccc(c1)OCCCCN2,CC(C)c1cccc(C2([NH3+])CC2)c1,1
O1CCCCNc2cc(cc(c2)C(=O)N[C@@H](Cc2cc1ccc2)[C@H](O)C[NH2+]C1(CC1)c1cc(ccc1)C(C)C)COC,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)C[NH3+])Cc1cccc(c1)OCCCCN2,CC(C)c1cccc(C2CC2)c1,1
O1c2c(cc(cc2)CC)[C@@H]([NH2+]C[C@@H](O)[C@H]2NC(=O)CCCCCCc3cc(C2)ccc3)CC12CCC2,CCc1ccc2c(c1)[C@@H]([NH2+]CCO)CC1(CCC1)O2,O=C1CCCCCCc2cccc(c2)CCN1,1
Fc1cc(cc(F)c1)C[C@H](NC(=O)c1c2cc(ccc2n(c1)C(=O)N(CCCC)C)C#N)[C@H](O)C[NH2+]Cc1cc(OC)ccc1,CCCCN(C)C(=O)n1cc(C(=O)NCCc2cc(F)cc(F)c2)c2cc(C#N)ccc21,COc1cccc(C[NH2+]CCO)c1,1
Fc1cc(cc(F)c1)C[C@H](NC(=O)c1c2cc(ccc2n(c1)C(=O)N(CCCC)C)C#N)[C@H](O)C[NH2+]Cc1cc(OC)ccc1,CCCCN(C)C(=O)n1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](C)O)c2cc(C#N)ccc21,COc1cccc(C[NH3+])c1,1
Fc1cc(cc(F)c1)C[C@H](NC(=O)c1c2cc(ccc2n(c1)C(=O)N(CCCC)C)C#N)[C@H](O)C[NH2+]Cc1cc(OC)ccc1,COc1cccc(C[NH2+]C[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cn(C=O)c3ccc(C#N)cc23)c1,CCCCNC,1
Fc1cc(cc(F)c1)C[C@H](NC(=O)c1c2cc(ccc2n(c1)C(=O)N(CCCC)C)C#N)[C@H](O)C[NH2+]Cc1cc(OC)ccc1,COc1cccc(C[NH2+]C[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC=O)c1,CCCCN(C)C(=O)n1ccc2cc(C#N)ccc21,1
Fc1ccc(NC(=O)c2ncc(cc2)C#N)cc1[C@]1(N=C(O[C@@H](C1)C(F)(F)F)N)CF,NC1=N[C@](CF)(c2cc(N)ccc2F)C[C@@H](C(F)(F)F)O1,N#Cc1ccc(C=O)nc1,1
S1(=O)(=O)N(c2c(CCC1)c(NCC)cc(c2)C(=O)N[C@H]([C@H](O)C[NH2+]Cc1cc(OC)ccc1)Cc1ccccc1)C,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH3+])cc2c1CCCS(=O)(=O)N2C,COc1cccc(C)c1,1
S1(=O)(=O)N(c2c(CCC1)c(NCC)cc(c2)C(=O)N[C@H]([C@H](O)C[NH2+]Cc1cc(OC)ccc1)Cc1ccccc1)C,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](C)O)cc2c1CCCS(=O)(=O)N2C,COc1cccc(C[NH3+])c1,1
Fc1ccc(cc1-c1cncnc1)[C@]1(N=C(N)N(C)C1=O)c1ccc(OC(F)(F)F)cc1,CN1C(=O)[C@@H](c2ccc(OC(F)(F)F)cc2)N=C1N,Fc1ccccc1-c1cncnc1,1
O(C)c1cc(ccc1)C[NH2+]C[C@@H](O)[C@@H](NC(=O)c1cc(N2CCCC2=O)c2c(n(cc2)CC)c1)CC=1CCC=CC=1,CCn1ccc2c(N3CCCC3=O)cc(C(=O)N[C@@H](C)[C@H](O)C[NH2+]Cc3cccc(OC)c3)cc21,C1=CCCC=C1,1
O(C)c1cc(ccc1)C[NH2+]C[C@@H](O)[C@@H](NC(=O)c1cc(N2CCCC2=O)c2c(n(cc2)CC)c1)CC=1CCC=CC=1,CCn1ccc2c(N3CCCC3=O)cc(C(=O)NCCC3=CC=CCC3)cc21,COc1cccc(C[NH2+]CCO)c1,1
O(C)c1cc(ccc1)C[NH2+]C[C@@H](O)[C@@H](NC(=O)c1cc(N2CCCC2=O)c2c(n(cc2)CC)c1)CC=1CCC=CC=1,CCn1ccc2c(N3CCCC3=O)cc(C(=O)N[C@@H](CC3=CC=CCC3)[C@@H](C)O)cc21,COc1cccc(C[NH3+])c1,1
Fc1ccc(NC(=O)c2ncc(cc2)C#N)cc1[C@]1(N=C(OCC1(F)F)N)C,C[C@]1(c2ccccc2F)N=C(N)OCC1(F)F,N#Cc1ccc(C(N)=O)nc1,1
Clc1cc(ccc1)-c1cc2c(OC(C[C@@]23N=C(N)N(C)C3=O)(C)C)cc1,CN1C(=O)[C@]2(CC(C)(C)Oc3ccccc32)N=C1N,Clc1ccccc1,1
S1(=O)(=O)N(c2cc(cc3N(CCN(CC1)c23)CC)C(=O)N[C@H]([C@H](O)C[NH2+]Cc1cc(OC)ccc1)Cc1ccccc1)C,CCN1CCN2CCS(=O)(=O)N(C)c3cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH3+])cc1c32,COc1cccc(C)c1,1
O=C1N(Cc2ccc(cc2)CN2C[C@@H](NC2=O)CCC)C(N[C@@]1(CC1CCCCC1)CCC1CCCCC1)=N,CCC[C@H]1CN(Cc2ccc(CN3C(=N)N[C@@H](CCC4CCCCC4)C3=O)cc2)C(=O)N1,CC1CCCCC1,1
O=C1N(Cc2ccc(cc2)CN2C[C@@H](NC2=O)CCC)C(N[C@@]1(CC1CCCCC1)CCC1CCCCC1)=N,N=C1N[C@](CCC2CCCCC2)(CC2CCCCC2)C(=O)N1Cc1ccccc1,CCC[C@H]1CN(C)C(=O)N1,1
O=C1N(Cc2ccc(cc2)CN2C[C@@H](NC2=O)CCC)C(N[C@@]1(CC1CCCCC1)CCC1CCCCC1)=N,CCC[C@H]1CN(Cc2ccc(CN3C(=N)N[C@@H](CC4CCCCC4)C3=O)cc2)C(=O)N1,CCC1CCCCC1,1
O1Cc2cc(cc(c2)C(=O)N[C@H](CCc2cc(C[C@]([NH3+])(C)C1=O)ccc2)c1ccccc1)-c1ccccc1C#N,C[C@@]1([NH3+])Cc2cccc(c2)CCCNC(=O)c2cc(cc(-c3ccccc3C#N)c2)COC1=O,c1ccccc1,1
S(=O)(=O)(N(C)c1cc(cc(c1)COC(=O)[C@]([NH3+])(Cc1ccccc1)C)C(=O)N[C@H](C)c1ccc(F)cc1)C,CCNC(=O)c1cc(COC(=O)[C@](C)([NH3+])Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1,Fc1ccccc1,1
S(=O)(=O)(N(C)c1cc(cc(c1)COC(=O)[C@]([NH3+])(Cc1ccccc1)C)C(=O)N[C@H](C)c1ccc(F)cc1)C,C[C@@H](NC(=O)c1cc(COC(=O)C(C)(C)[NH3+])cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,c1ccccc1,1
O=C1N[C@@H](C[C@@H](CCCCCCCCC(=O)N(C)[C@H]1C)C)[C@H](O)C[NH2+]Cc1cc(ccc1)C(C)C,C[C@@H]1CCCCCCCCC(=O)N(C)[C@@H](C)C(=O)N[C@H](CO)C1,C[NH2+]Cc1cccc(C(C)C)c1,1
O=C1N[C@@H](C[C@@H](CCCCCCCCC(=O)N(C)[C@H]1C)C)[C@H](O)C[NH2+]Cc1cc(ccc1)C(C)C,C[C@@H]1CCCCCCCCC(=O)N(C)[C@@H](C)C(=O)N[C@H]([C@H](O)C[NH3+])C1,Cc1cccc(C(C)C)c1,1
Fc1ccc(NC(=O)c2ncc(cc2)C#N)cc1[C@]1(N=C(OC[C@@H]1F)N)C,C[C@]1(c2ccccc2F)N=C(N)OC[C@@H]1F,N#Cc1ccc(C(N)=O)nc1,1
Fc1ccc(NC(=O)c2ncc(cc2)C#N)cc1[C@]1(N=C(OC[C@@H]1F)N)C,C[C@]1(c2cc(NC=O)ccc2F)N=C(N)OC[C@@H]1F,N#Cc1cccnc1,1
O=C1N(C)C(=N[C@]1(c1cc(nc(c1)CC)CC)c1cc(ccc1)-c1cncnc1)N,CCc1cc([C@]2(c3ccccc3)N=C(N)N(C)C2=O)cc(CC)n1,c1cncnc1,1
O=C1N(CCC1)c1cc(cc(NCC)c1)C(=O)N[C@H]([C@H](O)C[NH2+]C(CCCC(C)C)(C)C)Cc1ccccc1,CC(C)CCCC(C)(C)[NH2+]C[C@@H](O)CCc1ccccc1,CCNc1cc(C(N)=O)cc(N2CCCC2=O)c1,1
O=C1N(CCC1)c1cc(cc(NCC)c1)C(=O)N[C@H]([C@H](O)C[NH2+]C(CCCC(C)C)(C)C)Cc1ccccc1,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]C(C)(C)C)cc(N2CCCC2=O)c1,CCC(C)C,1
O1c2c(cc(cc2)CC)[C@@H]([NH2+]C[C@@H](O)[C@H]2NC(=O)CCCCCCCc3cc(C2)ccc3)CC12CCC2,CCc1ccc2c(c1)[C@@H]([NH2+]CCO)CC1(CCC1)O2,O=C1CCCCCCCc2cccc(c2)CCN1,1
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)N[C@H]([C@@H](O)CC(=O)N[C@@H](C(C)C)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])COc1cc(F)cc(F)c1)C(=O)N[C@H](C)c1ccccc1)C,CC(C)[C@H](NC(=O)C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cccc(N(C)S(C)(=O)=O)c1)C(=O)Nc1cc(C(=O)[O-])cc(C(=O)[O-])c1,C[C@@H](NC=O)c1ccccc1,1
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)N[C@H]([C@@H](O)CC(=O)N[C@@H](C(C)C)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])COc1cc(F)cc(F)c1)C(=O)N[C@H](C)c1ccccc1)C,CC(C)[C@H](NC(=O)C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(N)=O,O=C([O-])c1cccc(C(=O)[O-])c1,1
O=C(N[C@H](C(=O)[O-])C)[C@@H]1CCC[C@H]1[C@H](O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])CCC(=O)[O-])C(C)C)CC(=O)N)CC(C)C,CC(C)[C@H](NC(=O)[C@@H]([NH3+])CCC(=O)[O-])C(=O)N[C@@H](CC(N)=O)C(N)=O,CC(C)CC[C@@H](O)[C@@H]1CCC[C@H]1C(=O)N[C@@H](C)C(=O)[O-],1
O=C(N[C@H](C(=O)[O-])C)[C@@H]1CCC[C@H]1[C@H](O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])CCC(=O)[O-])C(C)C)CC(=O)N)CC(C)C,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)C(C)C)[C@@H](O)[C@@H]1CCC[C@H]1C(=O)N[C@@H](C)C(=O)[O-],[NH3+][C@H](C=O)CCC(=O)[O-],1
O=C(N[C@H](C(=O)[O-])C)[C@@H]1CCC[C@H]1[C@H](O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])CCC(=O)[O-])C(C)C)CC(=O)N)CC(C)C,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])CCC(=O)[O-])C(C)C)[C@@H](O)[C@@H]1CCC[C@H]1C=O,C[C@H](N)C(=O)[O-],1
FC(F)(F)c1cc(ccc1)C[NH2+]C[C@@H](O)[C@@H](NC(=O)c1cc(N2CCCC2=O)cc(NCC)c1)Cc1ccccc1,O[C@@H](CCc1ccccc1)C[NH2+]Cc1cccc(C(F)(F)F)c1,CCNc1cc(C(N)=O)cc(N2CCCC2=O)c1,1
FC(F)(F)c1cc(ccc1)C[NH2+]C[C@@H](O)[C@@H](NC(=O)c1cc(N2CCCC2=O)cc(NCC)c1)Cc1ccccc1,O=CN[C@@H](Cc1ccccc1)[C@H](O)C[NH2+]Cc1cccc(C(F)(F)F)c1,CCNc1cccc(N2CCCC2=O)c1,1
O=C(N[C@H]([C@H](O)C[NH2+][C@H]1CC(Cc2nn(cc12)CC(C)(C)C)(C)C)Cc1ccccc1)C,C[NH2+][C@H]1CC(C)(C)Cc2nn(CC(C)(C)C)cc21,CC(=O)N[C@H](CO)Cc1ccccc1,1
Clc1cc(cc(Cl)c1NC(=O)C)CNC(NC(=O)Cn1c2cc(ccc2cc1)C#N)=N,CC(=O)Nc1c(Cl)cc(CNC(=N)N)cc1Cl,N#Cc1ccc2ccn(CC=O)c2c1,1
Clc1cc(cc(Cl)c1NC(=O)C)CNC(NC(=O)Cn1c2cc(ccc2cc1)C#N)=N,CC(=O)NC(=N)NCc1cc(Cl)c(NC(C)=O)c(Cl)c1,N#Cc1ccc2cc[nH]c2c1,1
Clc1cc(cc(Cl)c1NC(=O)C)CNC(NC(=O)Cn1c2cc(ccc2cc1)C#N)=N,CNC(=N)NC(=O)Cn1ccc2ccc(C#N)cc21,CC(=O)Nc1c(Cl)cccc1Cl,1
Fc1cc(cc(F)c1)C[C@H](NC(=O)C)[C@H](O)C[NH2+]C1(CCCCC1)c1cc(ccc1)C(C)(C)C,C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCCCC1,CC(=O)N[C@H](CO)Cc1cc(F)cc(F)c1,1
O(C(C)(C)C)C(=O)N[C@@H](C(C)C)C(=O)N([C@@H](CCC(=O)N)C(=O)N[C@H]([C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N([C@H](Cc1ccccc1)C(=O)N1CCC[C@@H]1C(OC)=O)C)C)Cc1ccccc1)C,COC(=O)[C@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C=O,CC(C)CNC(=O)OC(C)(C)C,1
O(C(C)(C)C)C(=O)N[C@@H](C(C)C)C(=O)N([C@@H](CCC(=O)N)C(=O)N[C@H]([C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N([C@H](Cc1ccccc1)C(=O)N1CCC[C@@H]1C(OC)=O)C)C)Cc1ccccc1)C,COC(=O)[C@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](N)C(C)C,CC(C)(C)OC=O,1
S1(=O)(=O)C[C@@H](Cc2cc(C[C@H](O)C(F)(F)F)c(N)c(F)c2)[C@H](O)[C@@H]([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,C[C@@H]1CS(=O)(=O)C[C@H]([NH2+]Cc2cccc(C(C)(C)C)c2)[C@H]1O,Nc1c(F)cccc1C[C@H](O)C(F)(F)F,1
Fc1ccc(NC(=O)c2ncc(cc2)C#N)cc1[C@]1(N=C(OCC1)N)C,C[C@@]1(c2cc(NC=O)ccc2F)CCOC(N)=N1,N#Cc1cccnc1,1
S(CC[C@H](NC(=O)[C@@H](NC(=O)C)CC(C)C)C(=O)N[C@H]([C@@H](O)C[C@H](C(=O)NCCCC)C)CC(C)C)C,CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)CCCSC,CC(=O)N[C@@H](CC(C)C)C(N)=O,1
S(CC[C@H](NC(=O)[C@@H](NC(=O)C)CC(C)C)C(=O)N[C@H]([C@@H](O)C[C@H](C(=O)NCCCC)C)CC(C)C)C,CSCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(C)=O,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H](N)CC(C)C,1
S(CC[C@H](NC(=O)[C@@H](NC(=O)C)CC(C)C)C(=O)N[C@H]([C@@H](O)C[C@H](C(=O)NCCCC)C)CC(C)C)C,CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC=O,CSCCCNC(=O)[C@H](CC(C)C)NC(C)=O,1
O=C1N(CC[C@]12[N@H+](CCC2)CCC)[C@H](C(=O)N[C@H]([C@H](O)C[NH2+]Cc1cc(ccc1)C(C)C)Cc1ccccc1)C,CCC[N@H+]1CCC[C@@]12CCN([C@@H](C)C(=O)N[C@@H](C)[C@H](O)C[NH2+]Cc1cccc(C(C)C)c1)C2=O,c1ccccc1,1
O=C1N(CC[C@]12[N@H+](CCC2)CCC)[C@H](C(=O)N[C@H]([C@H](O)C[NH2+]Cc1cc(ccc1)C(C)C)Cc1ccccc1)C,CCC[N@H+]1CCC[C@@]12CCN([C@@H](C)C(=O)NCCc1ccccc1)C2=O,CC(C)c1cccc(C[NH2+]CCO)c1,1
O=C1N(CC[C@]12[N@H+](CCC2)CCC)[C@H](C(=O)N[C@H]([C@H](O)C[NH2+]Cc1cc(ccc1)C(C)C)Cc1ccccc1)C,CC(C)c1cccc(C[NH2+]C[C@@H](O)[C@@H](N)Cc2ccccc2)c1,CCC[N@H+]1CCC[C@@]12CCN([C@@H](C)C=O)C2=O,1
O=C1N(CC[C@]12[N@H+](CCC2)CCC)[C@H](C(=O)N[C@H]([C@H](O)C[NH2+]Cc1cc(ccc1)C(C)C)Cc1ccccc1)C,CCC[N@H+]1CCC[C@@]12CCN([C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](C)O)C2=O,CC(C)c1cccc(C[NH3+])c1,1
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)N[C@H]([C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N([C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(OC)=O)C)C)Cc1ccccc1)C(=O)N[C@H](C)c1ccccc1)C,CC(C)C[C@H](NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)N[C@@H](C)C(=O)N(C)CCc1ccccc1,COC(=O)[C@@H]1CCCN1C=O,1
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)N[C@H]([C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N([C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(OC)=O)C)C)Cc1ccccc1)C(=O)N[C@H](C)c1ccccc1)C,COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(C(N)=O)cc(N(C)S(C)(=O)=O)c1,CCc1ccccc1,1
Fc1cc(cc(F)c1)C[C@H](NC(=O)C)[C@H](O)C[NH2+]C1(CCCCC1)c1cc(-n2nccc2)ccc1,C[NH2+]C1(c2cccc(-n3cccn3)c2)CCCCC1,CC(=O)N[C@H](CO)Cc1cc(F)cc(F)c1,1
Fc1cc(cc(F)c1)C[C@H](NC(=O)C)[C@H](O)C[NH2+]C1(CCCCC1)c1cc(-n2nccc2)ccc1,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2ccccc2)CCCCC1,c1cn[nH]c1,1
O=C1N(C)C(=N[C@@]1(c1cc(ccc1)-c1cccnc1)c1ccncc1)N,CN1C(=O)[C@H](c2cccc(-c3cccnc3)c2)N=C1N,c1ccncc1,1
s1cc(cc1)[C@@]1(N=C(N)N(C)C1=O)c1cc(ccc1)-c1cccnc1,CN1C(=O)[C@](c2ccccc2)(c2ccsc2)N=C1N,c1ccncc1,1
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)N[C@H]([C@H](O)[C@@H]1[NH2+]C(N(C)C1=O)(C)C)Cc1ccccc1)C(=O)N[C@H](C)c1ccc(F)cc1)C,CCNC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)[C@@H]2[NH2+]C(C)(C)N(C)C2=O)cc(N(C)S(C)(=O)=O)c1,Fc1ccccc1,1
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)N[C@H]([C@H](O)[C@@H]1[NH2+]C(N(C)C1=O)(C)C)Cc1ccccc1)C(=O)N[C@H](C)c1ccc(F)cc1)C,C[C@H](NC(=O)c1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1)[C@H](O)[C@@H]1[NH2+]C(C)(C)N(C)C1=O,c1ccccc1,1
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)N[C@H]([C@H](O)[C@@H]1[NH2+]C(N(C)C1=O)(C)C)Cc1ccccc1)C(=O)N[C@H](C)c1ccc(F)cc1)C,C[C@@H](NC(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)[C@@H]2[NH2+]C(C)(C)N(C)C2=O)c1)c1ccc(F)cc1,CNS(C)(=O)=O,1
O=C(N)CC[C@H](N(C(=O)[C@@H](NC(=O)[C@@H](O)C)C(C)C)C)C(=O)N[C@H]([C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N([C@H](CC1CCCCC1)C(=O)[O-])C)C)CC1CCCCC1,CC(C)C[C@H](NC(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)[C@H](C)O)C(C)C)C(N)=O,CCC(=O)N(C)[C@H](CC1CCCCC1)C(=O)[O-],1
O=C(N)CC[C@H](N(C(=O)[C@@H](NC(=O)[C@@H](O)C)C(C)C)C)C(=O)N[C@H]([C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N([C@H](CC1CCCCC1)C(=O)[O-])C)C)CC1CCCCC1,CC(C)C[C@H](NC(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)[C@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N(C)CC(=O)[O-],CC1CCCCC1,1
O=C(N)CC[C@H](N(C(=O)[C@@H](NC(=O)[C@@H](O)C)C(C)C)C)C(=O)N[C@H]([C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N([C@H](CC1CCCCC1)C(=O)[O-])C)C)CC1CCCCC1,CC(C)C[C@@H](C=O)NC(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)[C@H](C)O)C(C)C,C[C@H](N)C(=O)N(C)[C@H](CC1CCCCC1)C(=O)[O-],1
O=C(N)CC[C@H](N(C(=O)[C@@H](NC(=O)[C@@H](O)C)C(C)C)C)C(=O)N[C@H]([C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N([C@H](CC1CCCCC1)C(=O)[O-])C)C)CC1CCCCC1,CC(C)C[C@H](NC(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)CN(C)C(=O)[C@@H](NC(=O)[C@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](CC1CCCCC1)C(=O)[O-],CCC(N)=O,1
FC(F)(F)c1cc(ccc1)C[NH2+]C[C@@H](O)[C@@H](NC(=O)C=1C=C(N2CCCC2=O)C(=O)N(C=1)C1CCCC1)Cc1ccccc1,O=C(N[C@@H](Cc1ccccc1)[C@H](O)C[NH2+]Cc1cccc(C(F)(F)F)c1)c1c[nH]c(=O)c(N2CCCC2=O)c1,C1CCCC1,1
FC(F)(F)c1cc(ccc1)C[NH2+]C[C@@H](O)[C@@H](NC(=O)C=1C=C(N2CCCC2=O)C(=O)N(C=1)C1CCCC1)Cc1ccccc1,O=C(NC[C@H](O)C[NH2+]Cc1cccc(C(F)(F)F)c1)c1cc(N2CCCC2=O)c(=O)n(C2CCCC2)c1,Cc1ccccc1,1
